"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"21",2,9,0.285714285714286,1,1.15947856205811,3.73830142025678,1.65946191479203,0.0687910985615826,46683.6809248196,108303.082063886,141096.758906765,93625.1945248865,1.55422967729346,3.0673156789279,2.47535459098721,2.42272794881028,2.0350607186269,2.4431754205808,1.70386425772502,2.34658517299696
"19",2,7,0.285714285714286,1,3.06142229871098,0.598891472232835,0.879861933519386,3.6375689510824,93330.550695339,54323.5362859996,55204.545338002,135258.075047803,2.39944065716718,2.68926994079008,2.08359805766068,2.15751721765381,58810.6250381535,94484.0346109918,89689.1818714006,148175.726991242
"11",1,12,0.285714285714286,1,1.10958836333162,2.7795683471967,3.37415514924832,1.52289622145775,3.1486512415473,1.49269351039337,2.34589945301196,1.89930801650945,60763.1888799398,115547.89000086,67387.6546307767,107585.112219207,2.02433978559838,2.03437134413604,2.17326886423932,2.37488002462268
"5",1,6,0.285714285714286,1,2.66402745886587,0.695375521175882,1.33099875983008,2.56027607172283,2.76962272432393,2.80925991834124,1.91865449485038,2.1246238349626,2.4186859159963,2.27580845714838,2.93978935444805,2.35762581871653,121185.450458067,88202.9674432188,92495.3951176897,54822.7906466518
"1",1,2,0.285714285714286,1,0.428733222532475,2.64700136495116,3.71821946477965,1.32284824380378,2.49969829342063,3.1486512415473,1.65191946824131,3.00370548145721,0.546156739534165,0.716596931931874,3.48215520270227,1.40478435345898,98817.3169490991,84984.4983438262,101774.572526244,65540.3665066206
"83",8,14,0.333333333333333,0.875,3.01011509491993,2.50121126945266,2.42189931306717,1.40239740921821,1.61674477066767,0.203698312906485,3.38460413886397,1.60262319027694,136443.854006645,102209.192829371,66792.5497793949,66188.1214079502,2.28849735660135,1.11370121881249,1.20490413654056,2.16516378865895
"18",2,6,0.333333333333333,0.875,2.8961247929477,0.588341502465833,1.70807603240991,0.336254737926492,133821.293182449,143854.4,13565.595370669,69349.9257494854,2.37984862714497,2.85015309242171,2.90007478964455,2.04068559928394,113020.767256707,95708.4721916022,83683.8158597544,46547.9956536501
"105",14,15,0.285714285714286,0.857142857142857,154836.938826112,162285.60768781,86948.7252415222,66968.8394314249,2.10238189276478,2.58913810091299,1.94005331428183,2.01517835231832,1.30407583168939,1.10128780724808,3.31049640668487,1.1296537555153,3.01083693525222,2.37067149583438,2.04849341558222,2.06784075338398
"101",12,14,0.285714285714286,0.857142857142857,111670.111346625,87366.7317394452,47627.0380787531,76277.0097345727,2.18751691856173,1.95220205844737,1.75210282283038,2.63421971756699,137850.623392461,80995.620759894,107532.759809955,102757.97386958,2.09828048201851,2.13503775446095,2.23666336653385,2.0441691952125
"98",11,14,0.285714285714286,0.857142857142857,85273.4460460758,125932.22045308,98632.6382970181,50837.8772740087,3.01519909966417,3.42120101972233,1.4099334650033,2.15721333205767,149234.030028664,115534.680499172,157164.947530375,68173.9957038,2.28474836018921,2.28616856933373,1.9796416611262,2.09160403852383
"57",5,12,0.285714285714286,0.857142857142857,3.31242663728108,1.2598583875485,1.26648194359274,3.20850777662391,2.2232791886166,1.97111467885433,2.2639118014695,2.13679379843027,59657.3847644355,115181.44124849,124007.794792964,111727.984025388,1.87825340084471,2.9337735184925,2.22867374168779,1.78665425137889
"55",5,10,0.285714285714286,0.857142857142857,2.85906144122913,1.18687388539831,0.880785117378757,3.43459890062992,2.15692454634593,2.16696094528641,1.90082835919045,2.25068935068175,52581.7255376681,118387.364855324,128942.247439551,79540.6454298814,113358.605555971,66619.5710293932,156891.97026736,60097.8549677111
"54",5,9,0.285714285714286,0.857142857142857,1.65112639431176,1.86837324223838,0.741316526078946,2.11020982384844,1.76931434637381,2.80301561997485,2.81033205976866,2.30111589922422,1.81460736864785,2.64083401176664,2.79031608705905,2.43067576445956,3.03206370120626,1.70386425772502,2.00054716425355,1.98326163691127
"49",4,14,0.285714285714286,0.857142857142857,3.47758905678444,3.26726706172679,0.446418828753488,2.18742201604625,3.48427980010301,1.36835058860694,3.27491419397325,1.99944902187422,92255.3463218016,156181.500070894,69395.0008356914,127418.473945941,1.85932761449779,2.43724363572035,2.08437277060194,2.12949885893472
"38",3,14,0.285714285714286,0.857142857142857,2.68584808839889,1.66083480173125,0.403838578104512,3.37312445857598,125249.819730366,60060.8713921233,103236.065769704,93462.0002559129,64435.4552466907,151413.648328474,114725.485735577,87034.4866034925,2.11953688160541,2.3991033095641,2.06254306585101,2.05332194078725
"29",3,5,0.285714285714286,0.857142857142857,2.75862894960443,0.964765617160944,0.442831625161471,3.6168019145848,82010.1646341353,80433.1212529022,111000.302301086,130625.55715896,3.0833839298959,0.590625292873003,3.10102542889306,1.16072375806397,2.10063395517732,2.31202624241832,2.22557149674588,1.995605708528
"17",2,5,0.285714285714286,0.857142857142857,1.1866837893531,2.27519779910959,1.11920734621769,3.34270158924742,67848.5613471722,53352.6605278979,118527.42705073,123943.829313125,0.579210411430962,1.46763677235518,3.46134408032003,3.73101750140792,2.23645330368655,2.05663257203162,2.19933944613008,2.2611796782116
"9",1,10,0.285714285714286,0.857142857142857,1.99444891920309,0.116030024699434,0.118028405145635,2.8910793309606,2.59314589250884,3.0985713624923,1.80377648557994,2.30070629225847,63150.0461588178,67961.8975109744,119417.533988321,130108.866251485,69898.7747919196,133928.994537208,107223.988959203,62761.4911251414
"6",1,7,0.285714285714286,0.857142857142857,1.30129368966543,2.56753019515809,2.37462969818232,0.978855250331956,2.97983893573319,1.50026268775708,2.53770938230597,2.26695873310707,2.21863747556652,2.36271799920805,2.88849895408558,2.96513713323262,52823.8518560915,154517.60563413,140546.026565086,108414.134083519
"2",1,3,0.285714285714286,0.857142857142857,2.51037797126501,1.10741349897967,0.691255890183477,2.59978530550341,2.45174519024485,2.92234648338453,2.21327329743167,2.30800586464805,1.03954589705289,2.22605672817859,2.99676215516817,0.806011334332959,94788.1584172132,154839.119360304,98126.3280836207,57405.0808311382
"103",13,14,0.285714285714286,0.75,142118.643334098,70920.0961140115,118691.571868995,144679.602836863,3.36354430725207,3.16058865434255,1.07940166161218,1.70485086539341,110947.160088373,162596.924017802,152835.614906848,57010.9393135773,1.79980370733636,2.51465698439494,1.9144649375656,1.98800144823651
"94",10,14,0.285714285714286,0.75,76213.889924073,123870.705682358,55204.2933643299,103515.327811073,115912.362841851,74167.2511851019,58937.8921305344,149750.48137651,68204.4053552236,138922.098323558,126495.015686864,137365.91496656,2.07256902539506,2.30841869261896,2.01036723729524,2.37860088523357
"69",6,15,0.285714285714286,0.75,2.69785062340773,1.74575435976955,2.01893949102898,2.49293343098969,68196.3510767522,94347.1776456798,130309.862838728,122914.788748905,3.08271500502624,3.0939570727973,2.81769953124695,1.29469194890801,1.81590097600213,2.66153532826644,2.60011445749491,1.75701031843841
"47",4,12,0.285714285714286,0.75,3.2918093959064,1.26298435672982,1.31127940412782,2.92717353400436,3.51029215082905,2.87737807233939,3.27386707455664,1.48118164373932,62947.5642201334,131118.327431527,125740.241664473,117236.614673803,1.92290213577131,2.24616478665,2.17729097296754,2.65446700850138
"20",2,8,0.285714285714286,0.75,3.63299134239147,1.69395357922437,2.6258347693221,0.983761084344467,122133.504934906,64439.8640654522,130175.836865721,61398.0107352416,2.16391738537708,2.63706866412497,2.61381878625043,2.1156439898327,3.3973853025166,3.22557690429103,1.51210691324067,2.35365298623982
